step,pair,hasManifold,contactCount,penetration,normalX,normalY,normalZ,hasOrientedManifold,orientedContactCount,orientedPenetration,orientedNormalX,orientedNormalY,orientedNormalZ,axisContact,axisPenetration,axisIndex,firstUpY,secondUpY,firstPositionX,firstPositionY,secondPositionX,secondPositionY
1035,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.3932337,0,-0.5,1.2207661,0.84545827
1035,ground-box03,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,-0.0018979555,0,-0.5,2.0912192,0.70741224
1035,ground-box04,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,-9.816254E-05,0,-0.5,2.8757205,0.69551975
1035,box01-box02,false,0,0,0,0,0,false,0,0,0,0,0,true,0.37253582,2,0.8901702,0.3932337,0.11839969,0.76714236,1.2207661,0.84545827
1035,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,-0.0018979555,0.11839969,0.76714236,2.0912192,0.70741224
1035,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,-9.816254E-05,0.11839969,0.76714236,2.8757205,0.69551975
1035,box02-box03,false,0,0,0,0,0,true,4,-0.03847444,-0.69480884,0.0018979555,0.7191922,true,0.74482274,2,0.3932337,-0.0018979555,1.2207661,0.84545827,2.0912192,0.70741224
1035,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.006511092,0,0.3932337,-9.816254E-05,1.2207661,0.84545827,2.8757205,0.69551975
1035,box03-box04,false,0,0,0,0,0,true,1,-0.04096067,-0.7048302,-0.013476965,0.70924807,true,0.9139565,0,-0.0018979555,-9.816254E-05,2.0912192,0.70741224,2.8757205,0.69551975
1036,ground-box01,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.8901702,0,-0.5,0.11839969,0.76714224
1036,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.39254934,0,-0.5,1.2207661,0.84531426
1036,ground-box03,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,-0.00064846704,0,-0.5,2.0912192,0.70678484
1036,ground-box04,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.0012646434,0,-0.5,2.8757205,0.69603556
1036,box01-box02,false,0,0,0,0,0,false,0,0,0,0,0,true,0.37264,2,0.8901702,0.39254934,0.11839969,0.76714224,1.2207661,0.84531426
1036,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,-0.00064846704,0.11839969,0.76714224,2.0912192,0.70678484
1036,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,0.0012646434,0.11839969,0.76714224,2.8757205,0.69603556
1036,box02-box03,false,0,0,0,0,0,true,4,-0.03920269,-0.69481003,0.00064846704,0.7191932,true,0.74495196,2,0.39254934,-0.00064846704,1.2207661,0.84531426,2.0912192,0.70678484
1036,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.0064269304,0,0.39254934,0.0012646434,1.2207661,0.84531426,2.8757205,0.69603556
1036,box03-box04,false,0,0,0,0,0,true,1,-0.040941596,-0.7048547,-0.014787228,0.7091975,true,0.91375613,0,-0.00064846704,0.0012646434,2.0912192,0.70678484,2.8757205,0.69603556
1037,ground-box01,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.8901702,0,-0.5,0.11839969,0.76714236
1037,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.3918624,0,-0.5,1.2207661,0.8451692
1037,ground-box03,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.001235008,0,-0.5,2.0912192,0.70707405
1037,ground-box04,false,0,0,0,0,0,true,4,-1.1920929E-07,-0,-1,-0,true,-1.1920929E-07,1,1,-9.4898845E-05,0,-0.5,2.8757205,0.6953842
1037,box01-box02,false,0,0,0,0,0,false,0,0,0,0,0,true,0.3727442,2,0.8901702,0.3918624,0.11839969,0.76714236,1.2207661,0.8451692
1037,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,0.001235008,0.11839969,0.76714236,2.0912192,0.70707405
1037,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,-9.4898845E-05,0.11839969,0.76714236,2.8757205,0.6953842
1037,box02-box03,false,0,0,0,0,0,true,4,-0.040131807,-0.6948096,-0.001235008,0.7191928,true,0.7450943,2,0.3918624,0.001235008,1.2207661,0.8451692,2.0912192,0.70707405
1037,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.006594062,0,0.3918624,-9.4898845E-05,1.2207661,0.8451692,2.8757205,0.6953842
1037,box03-box04,false,0,0,0,0,0,true,1,-0.041086197,-0.7035533,-0.01467501,0.710491,true,0.9137925,0,0.001235008,-9.4898845E-05,2.0912192,0.70707405,2.8757205,0.6953842
1038,ground-box01,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.8901702,0,-0.5,0.11839969,0.76714224
1038,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.3911729,0,-0.5,1.2207661,0.84502316
1038,ground-box03,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,-2.024353E-05,0,-0.5,2.0912192,0.70646334
1038,ground-box04,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.0012681655,0,-0.5,2.8757205,0.69590265
1038,box01-box02,false,0,0,0,0,0,false,0,0,0,0,0,true,0.3728484,2,0.8901702,0.3911729,0.11839969,0.76714224,1.2207661,0.84502316
1038,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,-2.024353E-05,0.11839969,0.76714224,2.0912192,0.70646334
1038,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,0.0012681655,0.11839969,0.76714224,2.8757205,0.69590265
1038,box02-box03,false,0,0,0,0,0,true,4,-0.04007435,-0.69481003,2.024353E-05,0.7191933,true,0.7451687,2,0.3911729,-2.024353E-05,1.2207661,0.84502316,2.0912192,0.70646334
1038,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.0065090656,0,0.3911729,0.0012681655,1.2207661,0.84502316,2.8757205,0.69590265
1038,box03-box04,false,0,0,0,0,0,true,1,-0.04097557,-0.70458764,-0.01501633,0.7094581,true,0.913643,0,-2.024353E-05,0.0012681655,2.0912192,0.70646334,2.8757205,0.69590265
1039,ground-box01,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.8901702,0,-0.5,0.11839969,0.76714236
1039,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.39048073,0,-0.5,1.2207661,0.84487617
1039,ground-box03,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.0013635317,0,-0.5,2.0912192,0.70713043
1039,ground-box04,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,-9.149182E-05,0,-0.5,2.8757205,0.6952469
1039,box01-box02,false,0,0,0,0,0,false,0,0,0,0,0,true,0.37295282,2,0.8901702,0.39048073,0.11839969,0.76714236,1.2207661,0.84487617
1039,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,0.0013635317,0.11839969,0.76714236,2.0912192,0.70713043
1039,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,-9.149182E-05,0.11839969,0.76714236,2.8757205,0.6952469
1039,box02-box03,false,0,0,0,0,0,true,4,-0.040851474,-0.69480926,-0.0013635317,0.7191927,true,0.7453004,2,0.39048073,0.0013635317,1.2207661,0.84487617,2.0912192,0.70713043
1039,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.006676674,0,0.39048073,-9.149182E-05,1.2207661,0.84487617,2.8757205,0.6952469
1039,box03-box04,false,0,0,0,0,0,true,1,-0.041097403,-0.7034867,-0.014708737,0.71055627,true,0.91368985,0,0.0013635317,-9.149182E-05,2.0912192,0.70713043,2.8757205,0.6952469
1040,ground-box01,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.8901702,0,-0.5,0.11839969,0.76714224
1040,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.38978592,0,-0.5,1.2207661,0.8447281
1040,ground-box03,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,8.258632E-06,0,-0.5,2.0912192,0.70644987
1040,ground-box04,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.0012714063,0,-0.5,2.8757205,0.6957682
1040,box01-box02,false,0,0,0,0,0,false,0,0,0,0,0,true,0.373057,2,0.8901702,0.38978592,0.11839969,0.76714224,1.2207661,0.8447281
1040,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,8.258632E-06,0.11839969,0.76714224,2.0912192,0.70644987
1040,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,0.0012714063,0.11839969,0.76714224,2.8757205,0.6957682
1040,box02-box03,false,0,0,0,0,0,true,4,-0.040763617,-0.69481,-8.258632E-06,0.7191935,true,0.7453728,2,0.38978592,8.258632E-06,1.2207661,0.8447281,2.0912192,0.70644987
1040,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.0065910816,0,0.38978592,0.0012714063,1.2207661,0.8447281,2.8757205,0.6957682
1040,box03-box04,false,0,0,0,0,0,true,1,-0.040982723,-0.7045619,-0.015013003,0.70948374,true,0.91354156,0,8.258632E-06,0.0012714063,2.0912192,0.70644987,2.8757205,0.6957682
1041,ground-box01,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.8901702,0,-0.5,0.11839969,0.76714236
1041,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.38908848,0,-0.5,1.2207661,0.8445791
1041,ground-box03,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,-0.0018976678,0,-0.5,2.0912192,0.7073895
1041,ground-box04,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,-8.811415E-05,0,-0.5,2.8757205,0.69510835
1041,box01-box02,false,0,0,0,0,0,false,0,0,0,0,0,true,0.37316144,2,0.8901702,0.38908848,0.11839969,0.76714236,1.2207661,0.8445791
1041,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,-0.0018976678,0.11839969,0.76714236,2.0912192,0.7073895
1041,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,-8.811415E-05,0.11839969,0.76714236,2.8757205,0.69510835
1041,box02-box03,false,0,0,0,0,0,true,4,-0.040498614,-0.6948088,0.0018976678,0.71919215,true,0.74543166,2,0.38908848,-0.0018976678,1.2207661,0.8445791,2.0912192,0.7073895
1041,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.006759405,0,0.38908848,-8.811415E-05,1.2207661,0.8445791,2.8757205,0.69510835
1041,box03-box04,false,0,0,0,0,0,true,1,-0.040979862,-0.70478827,-0.013435106,0.70929044,true,0.9136579,0,-0.0018976678,-8.811415E-05,2.0912192,0.7073895,2.8757205,0.69510835
1042,ground-box01,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.8901702,0,-0.5,0.11839969,0.76714224
1042,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.38838857,0,-0.5,1.2207661,0.844429
1042,ground-box03,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,-0.00064827595,0,-0.5,2.0912192,0.7067621
1042,ground-box04,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.0012747219,0,-0.5,2.8757205,0.69563204
1042,box01-box02,false,0,0,0,0,0,false,0,0,0,0,0,true,0.37326562,2,0.8901702,0.38838857,0.11839969,0.76714224,1.2207661,0.844429
1042,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,-0.00064827595,0.11839969,0.76714224,2.0912192,0.7067621
1042,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,0.0012747219,0.11839969,0.76714224,2.8757205,0.69563204
1042,box02-box03,false,0,0,0,0,0,true,4,-0.04124117,-0.69481003,0.00064827595,0.71919316,true,0.7455615,2,0.38838857,-0.00064827595,1.2207661,0.844429,2.0912192,0.7067621
1042,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.006672859,0,0.38838857,0.0012747219,1.2207661,0.844429,2.8757205,0.69563204
1042,box03-box04,false,0,0,0,0,0,true,1,-0.040960193,-0.7048128,-0.014745405,0.70924,true,0.9134532,0,-0.00064827595,0.0012747219,2.0912192,0.7067621,2.8757205,0.69563204
1043,ground-box01,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.8901702,0,-0.5,0.11839969,0.76714236
1043,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.38768575,0,-0.5,1.2207661,0.84427786
1043,ground-box03,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.001235167,0,-0.5,2.0912192,0.7070513
1043,ground-box04,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,-8.479529E-05,0,-0.5,2.8757205,0.69496816
1043,box01-box02,false,0,0,0,0,0,false,0,0,0,0,0,true,0.37337005,2,0.8901702,0.38768575,0.11839969,0.76714236,1.2207661,0.84427786
1043,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,0.001235167,0.11839969,0.76714236,2.0912192,0.7070513
1043,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,-8.479529E-05,0.11839969,0.76714236,2.8757205,0.69496816
1043,box02-box03,false,0,0,0,0,0,true,4,-0.04218769,-0.6948096,-0.001235167,0.71919274,true,0.74570465,2,0.38768575,0.001235167,1.2207661,0.84427786,2.0912192,0.7070513
1043,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.006841898,0,0.38768575,-8.479529E-05,1.2207661,0.84427786,2.8757205,0.69496816
1043,box03-box04,false,0,0,0,0,0,true,1,-0.04110861,-0.70350903,-0.014626701,0.71053576,true,0.91348934,0,0.001235167,-8.479529E-05,2.0912192,0.7070513,2.8757205,0.69496816
1044,ground-box01,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.8901702,0,-0.5,0.11839969,0.76714224
1044,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.38698056,0,-0.5,1.2207661,0.84412575
1044,ground-box03,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,-2.0268391E-05,0,-0.5,2.0912192,0.70644045
1044,ground-box04,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.0012781032,0,-0.5,2.8757205,0.6954945
1044,box01-box02,false,0,0,0,0,0,false,0,0,0,0,0,true,0.37347436,2,0.8901702,0.38698056,0.11839969,0.76714224,1.2207661,0.84412575
1044,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,-2.0268391E-05,0.11839969,0.76714224,2.0912192,0.70644045
1044,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,0.0012781032,0.11839969,0.76714224,2.8757205,0.6954945
1044,box02-box03,false,0,0,0,0,0,true,4,-0.042134404,-0.6948101,2.0268391E-05,0.71919334,true,0.7457787,2,0.38698056,-2.0268391E-05,1.2207661,0.84412575,2.0912192,0.70644045
1044,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.0067543983,0,0.38698056,0.0012781032,1.2207661,0.84412575,2.8757205,0.6954945
1044,box03-box04,false,0,0,0,0,0,true,1,-0.040994644,-0.7045451,-0.014972818,0.7095013,true,0.9133365,0,-2.0268391E-05,0.0012781032,2.0912192,0.70644045,2.8757205,0.6954945
1045,ground-box01,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.8901702,0,-0.5,0.11839969,0.76714236
1045,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.3862724,0,-0.5,1.2207661,0.84397256
1045,ground-box03,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.0013635319,0,-0.5,2.0912192,0.70710754
1045,ground-box04,false,0,0,0,0,0,true,4,-1.1920929E-07,-0,-1,-0,true,-1.1920929E-07,1,1,-8.130737E-05,0,-0.5,2.8757205,0.6948263
1045,box01-box02,false,0,0,0,0,0,false,0,0,0,0,0,true,0.3735789,2,0.8901702,0.3862724,0.11839969,0.76714236,1.2207661,0.84397256
1045,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,0.0013635319,0.11839969,0.76714236,2.0912192,0.70710754
1045,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,-8.130737E-05,0.11839969,0.76714236,2.8757205,0.6948263
1045,box02-box03,false,0,0,0,0,0,true,4,-0.04292679,-0.69480944,-0.0013635319,0.71919274,true,0.745911,2,0.3862724,0.0013635319,1.2207661,0.84397256,2.0912192,0.70710754
1045,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.0069241524,0,0.3862724,-8.130737E-05,1.2207661,0.84397256,2.8757205,0.6948263
1045,box03-box04,false,0,0,0,0,0,true,1,-0.041120052,-0.7034422,-0.014659756,0.7106013,true,0.91338325,0,0.0013635319,-8.130737E-05,2.0912192,0.70710754,2.8757205,0.6948263
1046,ground-box01,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.8901702,0,-0.5,0.11839969,0.76714224
1046,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.38556182,0,-0.5,1.2207661,0.8438182
1046,ground-box03,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,8.427864E-06,0,-0.5,2.0912192,0.7064266
1046,ground-box04,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.0012815202,0,-0.5,2.8757205,0.69535524
1046,box01-box02,false,0,0,0,0,0,false,0,0,0,0,0,true,0.3736831,2,0.8901702,0.38556182,0.11839969,0.76714224,1.2207661,0.8438182
1046,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,8.427864E-06,0.11839969,0.76714224,2.0912192,0.7064266
1046,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,0.0012815202,0.11839969,0.76714224,2.8757205,0.69535524
1046,box02-box03,false,0,0,0,0,0,true,4,-0.04284334,-0.69481,-8.427864E-06,0.71919346,true,0.74598265,2,0.38556182,8.427864E-06,1.2207661,0.8438182,2.0912192,0.7064266
1046,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.0068358183,0,0.38556182,0.0012815202,1.2207661,0.8438182,2.8757205,0.69535524
1046,box03-box04,false,0,0,0,0,0,true,1,-0.041002274,-0.7045191,-0.014969215,0.7095272,true,0.9132314,0,8.427864E-06,0.0012815202,2.0912192,0.7064266,2.8757205,0.69535524
1047,ground-box01,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.8901702,0,-0.5,0.11839969,0.76714236
1047,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.3848483,0,-0.5,1.2207661,0.843663
1047,ground-box03,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,-0.0018977561,0,-0.5,2.0912192,0.7073661
1047,ground-box04,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,-7.795205E-05,0,-0.5,2.8757205,0.6946828
1047,box01-box02,false,0,0,0,0,0,false,0,0,0,0,0,true,0.37378752,2,0.8901702,0.3848483,0.11839969,0.76714236,1.2207661,0.843663
1047,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,-0.0018977561,0.11839969,0.76714236,2.0912192,0.7073661
1047,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,-7.795205E-05,0.11839969,0.76714236,2.8757205,0.6946828
1047,box02-box03,false,0,0,0,0,0,true,4,-0.04257977,-0.69480884,0.0018977561,0.71919215,true,0.74604094,2,0.3848483,-0.0018977561,1.2207661,0.843663,2.0912192,0.7073661
1047,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.0070061684,0,0.3848483,-7.795205E-05,1.2207661,0.843663,2.8757205,0.6946828
1047,box03-box04,false,0,0,0,0,0,true,1,-0.040999174,-0.70474577,-0.013392202,0.70933354,true,0.91334903,0,-0.0018977561,-7.795205E-05,2.0912192,0.7073661,2.8757205,0.6946828
1048,ground-box01,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.8901702,0,-0.5,0.11839969,0.76714224
1048,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.38413233,0,-0.5,1.2207661,0.84350646
1048,ground-box03,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,-0.00064834754,0,-0.5,2.0912192,0.7067386
1048,ground-box04,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.0012848747,0,-0.5,2.8757205,0.69521433
1048,box01-box02,false,0,0,0,0,0,false,0,0,0,0,0,true,0.37389195,2,0.8901702,0.38413233,0.11839969,0.76714224,1.2207661,0.84350646
1048,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,-0.00064834754,0.11839969,0.76714224,2.0912192,0.7067386
1048,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,0.0012848747,0.11839969,0.76714224,2.8757205,0.69521433
1048,box02-box03,false,0,0,0,0,0,true,4,-0.043337464,-0.6948101,0.00064834754,0.7191932,true,0.74617124,2,0.38413233,-0.00064834754,1.2207661,0.84350646,2.0912192,0.7067386
1048,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.006917,0,0.38413233,0.0012848747,1.2207661,0.84350646,2.8757205,0.69521433
1048,box03-box04,false,0,0,0,0,0,true,1,-0.04097891,-0.70477027,-0.014702646,0.7092833,true,0.9131398,0,-0.00064834754,0.0012848747,2.0912192,0.7067386,2.8757205,0.69521433
1049,ground-box01,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.8901702,0,-0.5,0.11839969,0.76714236
1049,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.38341334,0,-0.5,1.2207661,0.843349
1049,ground-box03,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.0012352995,0,-0.5,2.0912192,0.70702755
1049,ground-box04,false,0,0,0,0,0,true,4,-1.1920929E-07,-0,-1,-0,true,-1.1920929E-07,1,1,-7.473903E-05,0,-0.5,2.8757205,0.69453806
1049,box01-box02,false,0,0,0,0,0,false,0,0,0,0,0,true,0.37399638,2,0.8901702,0.38341334,0.11839969,0.76714236,1.2207661,0.843349
1049,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,0.0012352995,0.11839969,0.76714236,2.0912192,0.70702755
1049,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,-7.473903E-05,0.11839969,0.76714236,2.8757205,0.69453806
1049,box02-box03,false,0,0,0,0,0,true,4,-0.04430175,-0.69480956,-0.0012352995,0.7191927,true,0.746315,2,0.38341334,0.0012352995,1.2207661,0.843349,2.0912192,0.70702755
1049,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.007088065,0,0.38341334,-7.473903E-05,1.2207661,0.843349,2.8757205,0.69453806
1049,box03-box04,false,0,0,0,0,0,true,1,-0.041131377,-0.703464,-0.014577255,0.71058136,true,0.9131758,0,0.0012352995,-7.473903E-05,2.0912192,0.70702755,2.8757205,0.69453806
1050,ground-box01,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.8901702,0,-0.5,0.11839969,0.76714224
1050,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.38269195,0,-0.5,1.2207661,0.84319043
1050,ground-box03,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,-2.0149067E-05,0,-0.5,2.0912192,0.7064165
1050,ground-box04,false,0,0,0,0,0,true,4,-1.1920929E-07,-0,-1,-0,true,-1.1920929E-07,1,1,0.0012882996,0,-0.5,2.8757205,0.6950719
1050,box01-box02,false,0,0,0,0,0,false,0,0,0,0,0,true,0.3741008,2,0.8901702,0.38269195,0.11839969,0.76714224,1.2207661,0.84319043
1050,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,-2.0149067E-05,0.11839969,0.76714224,2.0912192,0.7064165
1050,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,0.0012882996,0.11839969,0.76714224,2.8757205,0.6950719
1050,box02-box03,false,0,0,0,0,0,true,4,-0.04425311,-0.69481003,2.0149067E-05,0.7191933,true,0.7463887,2,0.38269195,-2.0149067E-05,1.2207661,0.84319043,2.0912192,0.7064165
1050,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.006997943,0,0.38269195,0.0012882996,1.2207661,0.84319043,2.8757205,0.6950719
1050,box03-box04,false,0,0,0,0,0,true,1,-0.041014194,-0.7045018,-0.014928523,0.70954525,true,0.9130192,0,-2.0149067E-05,0.0012882996,2.0912192,0.7064165,2.8757205,0.6950719
1051,ground-box01,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.8901702,0,-0.5,0.11839969,0.76714236
1051,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.3819675,0,-0.5,1.2207661,0.8430307
1051,ground-box03,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.001363609,0,-0.5,2.0912192,0.70708346
1051,ground-box04,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,-7.1277915E-05,0,-0.5,2.8757205,0.6943913
1051,box01-box02,false,0,0,0,0,0,false,0,0,0,0,0,true,0.37420523,2,0.8901702,0.3819675,0.11839969,0.76714236,1.2207661,0.8430307
1051,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,0.001363609,0.11839969,0.76714236,2.0912192,0.70708346
1051,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.8901702,-7.1277915E-05,0.11839969,0.76714236,2.8757205,0.6943913
1051,box02-box03,false,0,0,0,0,0,true,4,-0.04506135,-0.6948093,-0.001363609,0.71919274,true,0.74652123,2,0.3819675,0.001363609,1.2207661,0.8430307,2.0912192,0.70708346
1051,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.0071696043,0,0.3819675,-7.1277915E-05,1.2207661,0.8430307,2.8757205,0.6943913
1051,box03-box04,false,0,0,0,0,0,true,1,-0.04114294,-0.70339674,-0.014609696,0.71064734,true,0.9130659,0,0.001363609,-7.1277915E-05,2.0912192,0.70708346,2.8757205,0.6943913
1052,ground-box01,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.8901702,0,-0.5,0.11839969,0.76714224
1052,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.3812405,0,-0.5,1.2207661,0.84287
1052,ground-box03,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,8.490684E-06,0,-0.5,2.0912192,0.70640254
1052,ground-box04,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.0012915677,0,-0.5,2.8757205,0.69492763
