step,pairA,pairB,contactIndex,featureId,depth,offsetX,offsetY,offsetZ,normalX,normalY,normalZ
49,0,0,0,-4,0.00027609617,-0.5001831,-0.4997239,-0.4998168,-4.6266913E-10,1,8.881784E-16
49,0,0,1,-21,0.00027608126,0.5001831,-0.4997239,0.4998168,-4.6266913E-10,1,8.881784E-16
49,0,0,2,-5,0.00027608173,-0.49981678,-0.4997239,0.5001831,-4.6266913E-10,1,8.881784E-16
49,0,0,3,-20,0.0002760957,0.4998168,-0.4997239,-0.5001831,-4.6266913E-10,1,8.881784E-16
50,0,0,0,-4,0.00027609136,-0.5001831,-0.4997239,-0.4998168,1.3877788E-17,1,-5.0701883E-09
50,0,0,1,-21,0.00027608607,0.5001831,-0.4997239,0.4998168,1.3877788E-17,1,-5.0701883E-09
50,0,0,2,-5,0.00027608627,-0.49981678,-0.4997239,0.5001831,1.3877788E-17,1,-5.0701883E-09
50,0,0,3,-20,0.00027609113,0.4998168,-0.4997239,-0.5001831,1.3877788E-17,1,-5.0701883E-09
50,1,0,0,-21,-0.115619674,0.44667697,-0.6643363,0.49938938,4.138292E-08,1,4.656613E-10
50,1,0,1,-17,-0.1197433,0.4503585,-0.6643363,-0.5005954,4.138292E-08,1,4.656613E-10
51,0,2,0,47,-0.02590108,0.05134636,0.5259011,-0.5000189,-3.469447E-18,-1,1.5702589E-09
51,0,2,1,126,-0.02590108,-0.499817,0.5259011,0.49960545,-3.469447E-18,-1,1.5702589E-09
51,0,2,2,-4,-0.02590108,-0.5001831,0.5259011,-0.4998168,-3.469447E-18,-1,1.5702589E-09
51,0,2,3,111,-0.02590108,0.05134636,0.5259011,0.49960545,-3.469447E-18,-1,1.5702589E-09
51,0,0,0,-4,0.00027608953,-0.5001831,-0.4997239,-0.4998168,3.469447E-18,1,-1.5702589E-09
51,0,0,1,-21,0.0002760879,0.5001831,-0.4997239,0.4998168,3.469447E-18,1,-1.5702589E-09
51,0,0,2,-5,0.00027608796,-0.49981678,-0.4997239,0.5001831,3.469447E-18,1,-1.5702589E-09
51,0,0,3,-20,0.00027608947,0.4998168,-0.4997239,-0.5001831,3.469447E-18,1,-1.5702589E-09
51,1,0,0,-21,-0.002560407,0.39006114,-0.5917107,0.50075376,1.5168553E-08,1,2.3283064E-10
51,1,0,1,-17,-0.0039060116,0.39401472,-0.5917107,-0.49923757,1.5168553E-08,1,2.3283064E-10
52,0,2,0,126,0.0115661165,-0.5035212,0.4852914,0.49872038,0.023771495,-0.9997169,0.0011096622
52,0,2,1,47,0.00046307407,0.047632158,0.49934822,-0.5005394,0.023771495,-0.9997169,0.0011096622
52,0,2,2,111,0.0025295937,0.047028035,0.49838287,0.49906573,0.023771495,-0.9997169,0.0011096622
52,0,2,3,-4,0.009506611,-0.50331676,0.48624703,-0.50066465,0.023771495,-0.9997169,0.0011096622
52,0,0,0,-4,0.009719368,-0.49617657,-0.49450195,-0.49956948,-5.203731E-10,1,1.1641532E-10
52,0,0,1,-21,0.0012490181,0.5035427,-0.49450195,0.50067526,-5.203731E-10,1,1.1641532E-10
52,0,0,2,-5,0.008615421,-0.49643013,-0.49450195,0.5004298,-5.203731E-10,1,1.1641532E-10
52,0,0,3,-20,0.002352965,0.5037963,-0.49450195,-0.49932408,-5.203731E-10,1,1.1641532E-10
52,1,0,0,-21,0.0069413483,0.38807738,-0.58277154,0.50163215,-1.3866554E-08,1.0000005,-1.1204975E-09
52,1,0,1,-17,0.0070993006,0.39203298,-0.58277154,-0.49835995,-1.3866554E-08,1.0000005,-1.1204975E-09
53,0,2,0,-4,0.012398614,-0.50489795,0.48210534,-0.49998787,0.045378517,-0.99897,1.640628E-05
53,0,2,1,111,-0.005883135,0.045094967,0.5064122,0.4995817,0.045378517,-0.99897,1.640628E-05
53,0,2,2,126,0.013091065,-0.50482506,0.4814319,0.49939838,0.045378517,-0.99897,1.640628E-05
53,0,2,3,47,-0.00658866,0.045396805,0.5071028,-0.5000112,0.045378517,-0.99897,1.640628E-05
53,0,0,0,-4,0.010112209,-0.49452105,-0.49533677,-0.49997023,7.592625E-10,1,-1.8189894E-12
53,0,0,1,-21,-0.0008455948,0.50546056,-0.49533677,0.49998808,7.592625E-10,1,-1.8189894E-12
53,0,0,2,-5,0.010093903,-0.4944796,-0.49533677,0.5000298,7.592625E-10,1,-1.8189894E-12
53,0,0,3,-20,-0.0008272873,0.5054191,-0.49533677,-0.5000119,7.592625E-10,1,-1.8189894E-12
53,1,0,0,-21,0.0038668811,0.39164996,-0.5833926,0.50173354,-4.9486175E-08,0.9999998,0
53,1,0,1,-17,0.0041731,0.39560688,-0.5833926,-0.4982586,-4.9486175E-08,0.9999998,0
54,0,2,0,-4,0.007625022,-0.50499785,0.48685786,-0.49994722,0.06941878,-0.9975876,-5.664559E-06
54,0,2,1,111,-0.02407093,0.0441294,0.52454764,0.4995166,0.06941878,-0.9975876,-5.664559E-06
54,0,2,2,126,0.008140225,-0.50485593,0.4863456,0.49936977,0.06941878,-0.9975876,-5.664559E-06
54,0,2,3,47,-0.024608053,0.044359297,0.52508587,-0.50000566,0.06941878,-0.9975876,-5.664559E-06
54,0,0,0,-4,0.0058270493,-0.49451843,-0.49964786,-0.49994662,1.8165038E-10,0.99999994,0
54,0,0,1,-5,0.005825339,-0.49441224,-0.49964786,0.5000534,1.8165038E-10,0.99999994,0
54,1,0,0,-21,0.0016655922,0.39590263,-0.5828233,0.5016315,-2.1851548E-08,1.0000006,-1.1059456E-09
54,1,0,1,-17,0.0017689466,0.3998611,-0.5828233,-0.49836063,-2.1851548E-08,1.0000006,-1.1059456E-09
55,0,2,0,-4,0.0029616063,-0.50504035,0.4915915,-0.50008297,0.09378421,-0.99559253,0.00026656425
55,0,2,1,126,0.0027414486,-0.5049548,0.49208838,0.4995604,0.09378421,-0.99559253,0.00026656425
55,0,0,0,-4,0.0028806496,-0.49473208,-0.5025232,-0.49980706,6.381988E-10,0.99999994,-2.910383E-11
55,0,0,1,-5,0.0026028976,-0.49462584,-0.5025232,0.5001929,6.381988E-10,0.99999994,-2.910383E-11
55,1,0,0,-21,0.0007685721,0.40060508,-0.58055174,0.5015797,-5.3109517E-09,0.99999994,1.9463187E-10
55,1,0,1,-17,0.0007510781,0.4045639,-0.58055174,-0.49841246,-5.3109517E-09,0.99999994,1.9463187E-10
56,0,2,0,-4,-0.00070379116,-0.50465584,0.49604556,-0.50003904,0.118093096,-0.9930014,0.001496925
56,0,2,1,126,-0.0020289752,-0.5047058,0.4975466,0.4996307,0.118093096,-0.9930014,0.001496925
56,0,0,0,-4,0.001242961,-0.49549258,-0.5033691,-0.49985376,-7.496439E-10,1,0
56,0,0,1,-5,0.0010577727,-0.49538594,-0.5033691,0.5001462,-7.496439E-10,1,0
56,1,0,0,-21,0.00045150518,0.40600574,-0.5770979,0.50159335,1.7414251E-08,0.99999994,6.91216E-11
56,1,0,1,-17,0.0004207492,0.40996444,-0.5770979,-0.49839878,1.7414251E-08,0.99999994,6.91216E-11
57,0,2,0,-4,-0.003188326,-0.50355536,0.5000469,-0.49999604,0.14233129,-0.9898159,0.0025085418
57,0,2,1,126,-0.0056278068,-0.5037956,0.50254583,0.49964625,0.14233129,-0.9898159,0.0025085418
57,0,0,0,-4,0.0006090021,-0.4969867,-0.5024812,-0.49990445,-2.9540637E-10,0.99999994,0
57,0,0,1,-21,-0.005590163,0.5031016,-0.5024812,0.49998808,-2.9540637E-10,0.99999994,0
57,0,0,2,-5,0.0005247162,-0.4968797,-0.5024812,0.5000956,-2.9540637E-10,0.99999994,0
57,0,0,3,-20,-0.005505877,0.5029946,-0.5024812,-0.5000119,-2.9540637E-10,0.99999994,0
57,1,0,0,-21,0.00033846498,0.41224587,-0.5727422,0.5016293,-1.498703E-08,1.0000002,-5.511538E-10
57,1,0,1,-17,0.0003271997,0.4162042,-0.5727422,-0.49836284,-1.498703E-08,1.0000002,-5.511538E-10
58,2,3,0,91,-0.069975555,0.495533,0.49020708,-0.49771845,-0.9860436,-0.16648696,-0.0005115205
58,2,3,1,-21,-0.08752005,0.495533,0.59252673,0.49853683,-0.9860436,-0.16648696,-0.0005115205
58,2,3,2,27,-0.08641816,0.495533,0.58896923,-0.49771845,-0.9860436,-0.16648696,-0.0005115205
58,2,3,3,103,-0.07048534,0.495533,0.49020708,0.4988834,-0.9860436,-0.16648696,-0.0005115205
58,0,2,0,-4,-0.0040481314,-0.5010607,0.503643,-0.49997577,0.16648418,-0.98603785,0.0035210485
58,0,2,1,126,-0.007555699,-0.50153744,0.5071321,0.4996574,0.16648418,-0.98603785,0.0035210485
58,0,0,0,-4,0.00036566617,-0.4997203,-0.4999827,-0.49993107,1.6251667E-11,0.99999994,0
