engine,step,time,body,positionX,positionY,positionZ,orientationX,orientationY,orientationZ,orientationW,linearVelocityX,linearVelocityY,linearVelocityZ,angularVelocityX,angularVelocityY,angularVelocityZ,linearForceApproxX,linearForceApproxY,linearForceApproxZ,angularForceApproxX,angularForceApproxY,angularForceApproxZ
bepu,12,0.20000002,box06,0.25,10.787451,0,0,0,0,1,0,-1.9620004,0,0,0,0,0,-9.810003,0,0,0,0
bepu,12,0.20000002,box07,-0.1,12.787451,0,0,0,0,1,0,-1.9620004,0,0,0,0,0,-9.810003,0,0,0,0
bepu,12,0.20000002,box08,0.1,14.787451,0,0,0,0,1,0,-1.9620004,0,0,0,0,0,-9.810003,0,0,0,0
bepu,13,0.21666668,box01,0,0.75202495,0,0,0,0,1,0,-2.1255004,0,0,0,0,0,-9.810003,0,0,0,0
bepu,13,0.21666668,box02,0.9,2.7520254,0,0,0,0,1,0,-2.1255004,0,0,0,0,0,-9.810003,0,0,0,0
bepu,13,0.21666668,box03,-0.45,4.752025,0,0,0,0,1,0,-2.1255004,0,0,0,0,0,-9.810003,0,0,0,0
bepu,13,0.21666668,box04,0.45,6.752025,0,0,0,0,1,0,-2.1255004,0,0,0,0,0,-9.810003,0,0,0,0
bepu,13,0.21666668,box05,-0.25,8.752026,0,0,0,0,1,0,-2.1255004,0,0,0,0,0,-9.810003,0,0,0,0
bepu,13,0.21666668,box06,0.25,10.752026,0,0,0,0,1,0,-2.1255004,0,0,0,0,0,-9.810003,0,0,0,0
bepu,13,0.21666668,box07,-0.1,12.752026,0,0,0,0,1,0,-2.1255004,0,0,0,0,0,-9.810003,0,0,0,0
bepu,13,0.21666668,box08,0.1,14.752026,0,0,0,0,1,0,-2.1255004,0,0,0,0,0,-9.810003,0,0,0,0
bepu,14,0.23333335,box01,0,0.71387494,0,0,0,0,1,0,-2.2890005,0,0,0,0,0,-9.810003,0,0,0,0
bepu,14,0.23333335,box02,0.9,2.7138753,0,0,0,0,1,0,-2.2890005,0,0,0,0,0,-9.810003,0,0,0,0
bepu,14,0.23333335,box03,-0.45,4.7138753,0,0,0,0,1,0,-2.2890005,0,0,0,0,0,-9.810003,0,0,0,0
bepu,14,0.23333335,box04,0.45,6.7138753,0,0,0,0,1,0,-2.2890005,0,0,0,0,0,-9.810003,0,0,0,0
bepu,14,0.23333335,box05,-0.25,8.713876,0,0,0,0,1,0,-2.2890005,0,0,0,0,0,-9.810003,0,0,0,0
bepu,14,0.23333335,box06,0.25,10.713876,0,0,0,0,1,0,-2.2890005,0,0,0,0,0,-9.810003,0,0,0,0
bepu,14,0.23333335,box07,-0.1,12.713876,0,0,0,0,1,0,-2.2890005,0,0,0,0,0,-9.810003,0,0,0,0
bepu,14,0.23333335,box08,0.1,14.713876,0,0,0,0,1,0,-2.2890005,0,0,0,0,0,-9.810003,0,0,0,0
bepu,15,0.25,box01,0,0.6729999,0,0,0,0,1,0,-2.4525006,0,0,0,0,0,-9.810003,0,0,0,0
bepu,15,0.25,box02,0.9,2.6730003,0,0,0,0,1,0,-2.4525006,0,0,0,0,0,-9.810003,0,0,0,0
bepu,15,0.25,box03,-0.45,4.6730003,0,0,0,0,1,0,-2.4525006,0,0,0,0,0,-9.810003,0,0,0,0
bepu,15,0.25,box04,0.45,6.6730003,0,0,0,0,1,0,-2.4525006,0,0,0,0,0,-9.810003,0,0,0,0
bepu,15,0.25,box05,-0.25,8.673,0,0,0,0,1,0,-2.4525006,0,0,0,0,0,-9.810003,0,0,0,0
bepu,15,0.25,box06,0.25,10.673,0,0,0,0,1,0,-2.4525006,0,0,0,0,0,-9.810003,0,0,0,0
bepu,15,0.25,box07,-0.1,12.673,0,0,0,0,1,0,-2.4525006,0,0,0,0,0,-9.810003,0,0,0,0
bepu,15,0.25,box08,0.1,14.673,0,0,0,0,1,0,-2.4525006,0,0,0,0,0,-9.810003,0,0,0,0
bepu,16,0.26666668,box01,0,0.6293999,0,0,0,0,1,0,-2.6160007,0,0,0,0,0,-9.810003,0,0,0,0
bepu,16,0.26666668,box02,0.9,2.6294003,0,0,0,0,1,0,-2.6160007,0,0,0,0,0,-9.810003,0,0,0,0
bepu,16,0.26666668,box03,-0.45,4.6294003,0,0,0,0,1,0,-2.6160007,0,0,0,0,0,-9.810003,0,0,0,0
bepu,16,0.26666668,box04,0.45,6.6294003,0,0,0,0,1,0,-2.6160007,0,0,0,0,0,-9.810003,0,0,0,0
bepu,16,0.26666668,box05,-0.25,8.6294,0,0,0,0,1,0,-2.6160007,0,0,0,0,0,-9.810003,0,0,0,0
bepu,16,0.26666668,box06,0.25,10.6294,0,0,0,0,1,0,-2.6160007,0,0,0,0,0,-9.810003,0,0,0,0
bepu,16,0.26666668,box07,-0.1,12.6294,0,0,0,0,1,0,-2.6160007,0,0,0,0,0,-9.810003,0,0,0,0
bepu,16,0.26666668,box08,0.1,14.6294,0,0,0,0,1,0,-2.6160007,0,0,0,0,0,-9.810003,0,0,0,0
bepu,17,0.28333336,box01,0,0.58307487,0,0,0,0,1,0,-2.7795007,0,0,0,0,0,-9.810003,0,0,0,0
bepu,17,0.28333336,box02,0.9,2.5830753,0,0,0,0,1,0,-2.7795007,0,0,0,0,0,-9.810003,0,0,0,0
bepu,17,0.28333336,box03,-0.45,4.583075,0,0,0,0,1,0,-2.7795007,0,0,0,0,0,-9.810003,0,0,0,0
bepu,17,0.28333336,box04,0.45,6.583075,0,0,0,0,1,0,-2.7795007,0,0,0,0,0,-9.810003,0,0,0,0
bepu,17,0.28333336,box05,-0.25,8.583076,0,0,0,0,1,0,-2.7795007,0,0,0,0,0,-9.810003,0,0,0,0
bepu,17,0.28333336,box06,0.25,10.583076,0,0,0,0,1,0,-2.7795007,0,0,0,0,0,-9.810003,0,0,0,0
bepu,17,0.28333336,box07,-0.1,12.583076,0,0,0,0,1,0,-2.7795007,0,0,0,0,0,-9.810003,0,0,0,0
bepu,17,0.28333336,box08,0.1,14.583076,0,0,0,0,1,0,-2.7795007,0,0,0,0,0,-9.810003,0,0,0,0
bepu,18,0.3,box01,0,0.53402483,0,0,0,0,1,0,-2.9430008,0,0,0,0,0,-9.810003,0,0,0,0
bepu,18,0.3,box02,0.9,2.5340252,0,0,0,0,1,0,-2.9430008,0,0,0,0,0,-9.810003,0,0,0,0
bepu,18,0.3,box03,-0.45,4.534025,0,0,0,0,1,0,-2.9430008,0,0,0,0,0,-9.810003,0,0,0,0
bepu,18,0.3,box04,0.45,6.534025,0,0,0,0,1,0,-2.9430008,0,0,0,0,0,-9.810003,0,0,0,0
bepu,18,0.3,box05,-0.25,8.534025,0,0,0,0,1,0,-2.9430008,0,0,0,0,0,-9.810003,0,0,0,0
bepu,18,0.3,box06,0.25,10.534025,0,0,0,0,1,0,-2.9430008,0,0,0,0,0,-9.810003,0,0,0,0
bepu,18,0.3,box07,-0.1,12.534025,0,0,0,0,1,0,-2.9430008,0,0,0,0,0,-9.810003,0,0,0,0
bepu,18,0.3,box08,0.1,14.534025,0,0,0,0,1,0,-2.9430008,0,0,0,0,0,-9.810003,0,0,0,0
bepu,19,0.3166667,box01,-1.9649124E-05,0.4990765,0.000102621394,9.608298E-05,0,1.8397199E-05,1,-0.0011789474,-2.096901,0.006157283,0.011529957,0,0.0022076638,-0.07073684,50.765987,0.36943698,0.6917974,0,0.13245982
bepu,19,0.3166667,box02,0.9,2.4822502,0,0,0,0,1,0,-3.1065009,0,0,0,0,0,-9.810003,0,0,0,0
bepu,19,0.3166667,box03,-0.45,4.48225,0,0,0,0,1,0,-3.1065009,0,0,0,0,0,-9.810003,0,0,0,0
bepu,19,0.3166667,box04,0.45,6.48225,0,0,0,0,1,0,-3.1065009,0,0,0,0,0,-9.810003,0,0,0,0
bepu,19,0.3166667,box05,-0.25,8.48225,0,0,0,0,1,0,-3.1065009,0,0,0,0,0,-9.810003,0,0,0,0
bepu,19,0.3166667,box06,0.25,10.48225,0,0,0,0,1,0,-3.1065009,0,0,0,0,0,-9.810003,0,0,0,0
bepu,19,0.3166667,box07,-0.1,12.48225,0,0,0,0,1,0,-3.1065009,0,0,0,0,0,-9.810003,0,0,0,0
bepu,19,0.3166667,box08,0.1,14.48225,0,0,0,0,1,0,-3.1065009,0,0,0,0,0,-9.810003,0,0,0,0
bepu,20,0.33333334,box01,-4.2518877E-07,0.4975808,-0.00010234377,-0.000109261455,1.9272521E-09,-8.6230466E-07,1,0.001153436,-0.08974199,-0.01229791,-0.024641331,0,-0.0023111403,0.13994299,120.429535,-1.1073115,-2.170277,0,-0.27112824
bepu,20,0.33333334,box02,0.9,2.42775,0,0,0,0,1,0,-3.270001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,20,0.33333334,box03,-0.45,4.42775,0,0,0,0,1,0,-3.270001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,20,0.33333334,box04,0.45,6.42775,0,0,0,0,1,0,-3.270001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,20,0.33333334,box05,-0.25,8.427751,0,0,0,0,1,0,-3.270001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,20,0.33333334,box06,0.25,10.427751,0,0,0,0,1,0,-3.270001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,20,0.33333334,box07,-0.1,12.427751,0,0,0,0,1,0,-3.270001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,20,0.33333334,box08,0.1,14.427751,0,0,0,0,1,0,-3.270001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,21,0.35000002,box01,1.2407942E-05,0.49865574,-0.00013641047,-0.00014349376,3.3067171E-09,-1.3757828E-05,1,0.0007699878,0.064497165,-0.0020440016,-0.0041078767,0,-0.0015474628,-0.023006892,9.254349,0.61523443,1.2320071,0,0.04582065
bepu,21,0.35000002,box02,0.9,2.3705251,0,0,0,0,1,0,-3.433501,0,0,0,0,0,-9.810003,0,0,0,0
bepu,21,0.35000002,box03,-0.45,4.370525,0,0,0,0,1,0,-3.433501,0,0,0,0,0,-9.810003,0,0,0,0
bepu,21,0.35000002,box04,0.45,6.370525,0,0,0,0,1,0,-3.433501,0,0,0,0,0,-9.810003,0,0,0,0
bepu,21,0.35000002,box05,-0.25,8.370525,0,0,0,0,1,0,-3.433501,0,0,0,0,0,-9.810003,0,0,0,0
bepu,21,0.35000002,box06,0.25,10.370525,0,0,0,0,1,0,-3.433501,0,0,0,0,0,-9.810003,0,0,0,0
bepu,21,0.35000002,box07,-0.1,12.370525,0,0,0,0,1,0,-3.433501,0,0,0,0,0,-9.810003,0,0,0,0
bepu,21,0.35000002,box08,0.1,14.370525,0,0,0,0,1,0,-3.433501,0,0,0,0,0,-9.810003,0,0,0,0
bepu,22,0.36666667,box01,6.025895E-06,0.4992992,-9.750048E-05,-0.00010447895,2.9252236E-09,-7.3585766E-06,1,-0.00038292282,0.038607627,0.0023345994,0.004681776,2.842171E-14,0.00076791015,-0.06917463,-1.5533723,0.26271605,0.52737916,1.7053025E-12,0.13892236
bepu,22,0.36666667,box02,0.9,2.310575,0,0,0,0,1,0,-3.597001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,22,0.36666667,box03,-0.45,4.310575,0,0,0,0,1,0,-3.597001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,22,0.36666667,box04,0.45,6.310575,0,0,0,0,1,0,-3.597001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,22,0.36666667,box05,-0.25,8.3105755,0,0,0,0,1,0,-3.597001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,22,0.36666667,box06,0.25,10.3105755,0,0,0,0,1,0,-3.597001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,22,0.36666667,box07,-0.1,12.3105755,0,0,0,0,1,0,-3.597001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,22,0.36666667,box08,0.1,14.3105755,0,0,0,0,1,0,-3.597001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,23,0.38333336,box01,9.023811E-07,0.49956796,-5.0023198E-05,-5.693503E-05,2.7390286E-09,-2.2278712E-06,1,-0.0003074108,0.016126242,0.0028486368,0.0057052705,-8.881784E-16,0.0006156846,0.0045307204,-1.348883,0.030842245,0.061409675,-1.7585932E-12,-0.009133533
bepu,23,0.38333336,box02,0.9,2.2479,0,0,0,0,1,0,-3.7605011,0,0,0,0,0,-9.810003,0,0,0,0
bepu,23,0.38333336,box03,-0.45,4.2479,0,0,0,0,1,0,-3.7605011,0,0,0,0,0,-9.810003,0,0,0,0
bepu,23,0.38333336,box04,0.45,6.2479,0,0,0,0,1,0,-3.7605011,0,0,0,0,0,-9.810003,0,0,0,0
bepu,23,0.38333336,box05,-0.25,8.2479,0,0,0,0,1,0,-3.7605011,0,0,0,0,0,-9.810003,0,0,0,0
bepu,23,0.38333336,box06,0.25,10.2479,0,0,0,0,1,0,-3.7605011,0,0,0,0,0,-9.810003,0,0,0,0
bepu,23,0.38333336,box07,-0.1,12.2479,0,0,0,0,1,0,-3.7605011,0,0,0,0,0,-9.810003,0,0,0,0
bepu,23,0.38333336,box08,0.1,14.2479,0,0,0,0,1,0,-3.7605011,0,0,0,0,0,-9.810003,0,0,0,0
bepu,24,0.40000004,box01,-1.0943909E-06,0.49966925,-1.8590632E-05,-2.5475281E-05,2.6953324E-09,-2.293722E-07,1,-0.00011980631,0.0060775317,0.0018859539,0.0037751698,-8.881784E-16,0.00023981986,0.011256269,-0.60292256,-0.05776097,-0.11580603,0,-0.022551883
bepu,24,0.40000004,box02,0.9,2.1825,0,0,0,0,1,0,-3.9240012,0,0,0,0,0,-9.810003,0,0,0,0
bepu,24,0.40000004,box03,-0.45,4.1825,0,0,0,0,1,0,-3.9240012,0,0,0,0,0,-9.810003,0,0,0,0
