engine,step,time,body,positionX,positionY,positionZ,orientationX,orientationY,orientationZ,orientationW,linearVelocityX,linearVelocityY,linearVelocityZ,angularVelocityX,angularVelocityY,angularVelocityZ,linearForceApproxX,linearForceApproxY,linearForceApproxZ,angularForceApproxX,angularForceApproxY,angularForceApproxZ
bepu,13,0.21666668,sphere02,0.11766598,1.4682777,0.13980846,0.12238923,0.00492369,0.013070133,0.9923839,0.41266373,-0.13346408,0.9349696,2.8378077,0.10904119,0.3689557,1.3349067,-1.413651,2.7090309,7.9468484,-0.25676966,0.2084255
bepu,13,0.21666668,sphere03,-0.008522499,2.4594948,0.120368615,-0.14038114,-0.017976802,0.033778716,0.9893579,-0.10929493,-0.117734,0.6883039,-3.296315,-0.4337959,0.70288676,-0.4165354,-2.2882411,2.0466971,-8.947835,-1.220101,3.4148738
bepu,13,0.21666668,sphere04,0.0796828,3.4218736,-0.13346766,-0.0004098285,-0.017220765,-0.034215353,0.999266,-0.0024212853,-0.44659835,-0.88891447,-0.015622966,-0.42043847,-0.71396077,-0.10256979,-5.441837,-1.8140422,0.031366423,-1.015842,-2.2201502
bepu,13,0.21666668,sphere05,0.0004247989,4.397907,0.06782826,0.08425621,-0.0072426912,0.02823803,0.99601763,-0.0020664185,-0.5773417,0.09879031,2.0886505,-0.18454011,0.6029153,0.07108619,-6.991714,-0.17856939,3.7051818,-0.08256196,1.1041546
bepu,13,0.21666668,sphere06,0.07934195,5.394504,0.093643315,-0.058705024,0.004565674,-0.027612107,0.9978831,0.0022989707,-0.53306895,0.4230495,-1.4539576,0.11273309,-0.6225049,-0.05356529,-7.7016444,0.66006655,-2.0777178,0.2932186,-0.918796
bepu,13,0.21666668,sphere07,0.00063071534,6.3754077,-0.08217,-0.00020713704,0.005572928,0.024435146,0.99968594,-0.0027203741,-0.62225145,-0.29112607,-0.010423676,0.14218836,0.5854042,0.033762418,-8.511137,-0.24729072,0.07640942,0.13989687,0.5155957
bepu,13,0.21666668,sphere08,0.079775706,7.3617134,0.06290726,0.0265495,0.0010369873,-0.02222501,0.99939996,0.0017168123,-0.65135235,0.0426144,0.7037204,0.027315507,-0.5733674,-0.015820876,-9.050223,-0.0020867586,0.5404544,0.012159794,-0.37816283
bepu,14,0.23333335,sphere01,0.02888041,0.49958473,-0.08293544,-0.023202809,0.015194433,-0.02885848,0.9991987,0.27622724,0.023651471,-0.2206006,-0.45123687,0.32368028,-0.5480117,-0.08114397,-1.2929698,-0.16795008,0.17138241,0.049320456,-0.17720817
bepu,14,0.23333335,sphere02,0.12468536,1.4650468,0.15555355,0.1460891,0.005812562,0.016026398,0.9891246,0.42116302,-0.19385798,0.9447051,2.8708246,0.101541266,0.35624826,0.5099577,-3.6236339,0.5841314,1.9810151,-0.44999552,-0.76244646
bepu,14,0.23333335,sphere03,-0.010364746,2.4555273,0.13196878,-0.16786082,-0.021495728,0.039719615,0.98477566,-0.11053478,-0.23805025,0.6960101,-3.3386722,-0.43903095,0.72399354,-0.07439106,-7.2189746,0.46237347,-2.5414321,-0.31410274,1.2664067
bepu,14,0.23333335,sphere04,0.079642445,3.4117053,-0.1482829,-0.00052249286,-0.020723425,-0.040158987,0.99897826,-0.002421284,-0.61009836,-0.88891447,-0.015622971,-0.42043847,-0.71396065,6.9849186E-08,-9.81,0,-2.7939674E-07,0,7.152557E-06
